,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2 Total Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.3 Total Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.4 Total Costs,A.4_Expected Number of Deaths,A.4_Expected Annual Damage,A.5 Total Costs,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,RfR Total Costs,Expected Evacuation Costs
313,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,6,3,5,0,9,0,1,2,6,6,0,0,7,4,112454988.58836943,0.0,0.0,165864941.73220712,0.0,0.0,52768314.85014248,0.007541555120802074,9543715.708467212,27984209.217288204,0.0,0.0,119534409.48899394,0.012892744777599687,33113443.88971782,877900000.0,1529.8207338380953
314,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,5,7,0,1,3,4,1,0,5,5,0,6,2,5,181186165.6944571,0.0,0.0,98004031.57199892,0.011929944138435969,10281384.076880656,49622725.1402255,0.0,0.0,24162426.948826768,0.0,0.0,121999258.20261109,0.0,0.0,569600000.0,0.0
315,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,1,4,7,2,6,0,7,1,5,2,2,7,0,2,7,162781975.58788604,0.0,0.0,113454271.89419729,0.0,0.0,97583078.29857512,0.0,0.0,32294520.728619196,8.531777651414878e-05,807517.8798474229,275371953.9128895,0.03297132953133491,200528347.6167473,432800000.0,12739.208478747212
316,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,3,5,0,2,7,1,7,2,1,6,1,7,0,2,7,101988088.03595176,0.0,0.0,175579397.3426169,0.0011163982558677434,2599856.7229275885,89734451.95909594,0.0,0.0,38362359.90018903,0.0,0.0,185952190.84082547,0.04359107421624352,111108584.54468328,710400000.0,4345.083516578857
317,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1,3,1,2,4,0,3,6,4,4,0,3,0,6,111738176.02288951,0.0,0.0,144124347.67875525,0.00045842870061904133,2580129.2312858356,63752564.13293748,0.0015846387075960733,4825721.642541097,20785047.17797311,0.0,0.0,152093125.04764473,0.012996616513924225,77196685.84270836,753100000.0,5111.731627335439
318,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,2,9,2,0,2,0,6,0,4,5,2,4,0,4,3,3,135674464.19102705,0.0,0.0,118693440.32333596,0.0009438063585414898,5239168.429138682,74375660.05972669,0.004989605672654433,15031226.234226698,17701182.393370774,0.0,0.0,106494308.34836395,0.0,0.0,847200000.0,926.0821038653553
319,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,4,7,7,9,5,9,1,5,2,5,4,0,0,5,191731460.2888721,0.0,0.0,288873658.78531754,0.0,0.0,108374786.31050393,0.0,0.0,32235434.07239145,6.717647094610328e-05,799208.3645828142,201831372.659266,0.021512178915324743,165154696.81897148,454300000.0,13201.077813423246
320,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,6,2,2,3,2,1,7,6,1,0,2,3,4,2,2,155038248.26052135,0.0,0.0,140443794.73792514,0.0,0.0,105364271.73040974,0.0,0.0,22099866.489151347,0.0005691187216422279,5726787.625559327,102695176.1760079,0.0006776956769366466,4034629.9840876427,363800000.0,624.3872379481677
321,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,2,2,7,7,0,1,2,4,2,0,6,4,7,6,2,7,202329550.25652122,0.0,0.0,92808063.60083646,0.0017894916207653955,10281384.076880656,51760044.33566119,0.0,0.0,44404044.1980267,0.0,0.0,131834239.3165331,0.0,0.0,1005200000.0,548.7104176508461
322,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,3,6,9,7,0,2,1,0,7,7,6,4,9,7,4,0,277818691.4282206,0.0,0.0,86242878.27827011,0.0003505735861131894,2520946.756360581,77517373.55736606,0.0,0.0,49836877.81061643,0.0,0.0,86420965.59927613,0.0,0.0,1149100000.0,167.2125306620638
323,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,1,3,2,3,2,4,1,7,5,3,5,0,2,4,5,119045917.89979702,0.0,0.0,158322050.00612843,0.0,0.0,94482522.40534188,0.00036811386168377494,1112659.215252751,20696082.48629594,0.0,0.0,172943403.49548525,0.010858350686775698,64799309.41382591,704500000.0,4063.0574354416967
324,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,2,2,0,0,4,3,7,6,4,4,7,2,7,5,5,1,37255203.23710208,0.0,0.0,200839363.58694053,0.0,0.0,100646877.65478462,0.0,0.0,42835394.08700434,0.0,0.0,115098409.19196975,0.0,0.0,964800000.0,0.0
325,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,3,10,4,6,5,10,7,3,7,2,0,4,7,4,3,221541977.6000306,0.0,0.0,282753701.31860435,0.0,0.0,112723554.27543761,0.0,0.0,18068974.92891302,3.8794870043451904e-05,367792.5355422477,132129634.8804268,0.0003065276125267309,1785287.2888778616,791400000.0,131.16084523736495
326,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,6,2,5,6,9,2,10,1,5,8,1,4,6,95486976.46933737,0.0,0.0,190510443.79341006,0.00025562439290283297,594626.6883908631,134590394.42970416,0.0,0.0,37474782.69377388,0.0,0.0,118831908.7801095,0.004546213685864999,11635851.997201674,1595900000.0,465.8172688862572
327,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,2,6,2,6,9,4,7,0,0,6,4,5,5,5,6,150937400.934666,0.0,0.0,264463608.8271667,0.0,0.0,34221561.73832255,0.0,0.0,39936122.47920863,0.0,0.0,142774401.92503583,0.007191521784886154,6355022.037399667,825700000.0,0.0
328,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,2,0,7,4,1,4,2,7,3,0,2,5,7,3,0,6,128674397.76670545,0.0,0.0,148555833.6132653,0.0007924036446493483,4477358.437828632,64835987.44502628,0.0,0.0,37213531.820345156,0.0,0.0,102888640.75233172,0.004700379956962189,27992201.54739536,1268900000.0,1968.9910586020483
329,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,10,4,5,4,7,1,4,4,5,5,6,5,5,0,162062832.07743272,0.0,0.0,221733221.87789762,0.0,0.0,78838417.54582977,0.0,0.0,41775148.81066066,0.0,0.0,80062858.44864091,0.0,0.0,1707600000.0,0.0
330,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,3,3,5,6,0,5,8,4,6,2,0,5,9,7,3,4,181430221.6229285,0.0,0.0,159930349.28164607,0.0006057445443283542,4374221.129056702,93339195.83627465,0.0,0.0,32532068.434506934,0.0,0.0,129299005.86489625,0.0,0.0,1155000000.0,290.50998046032265
331,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,2,5,1,2,3,1,0,5,1,7,0,0,3,5,4,136343642.84171075,0.0,0.0,141828042.2560354,0.0003721327519559145,2599856.7229275885,67640547.84974916,0.0038956465808882086,14829380.214712447,14261651.781499248,0.0,0.0,126714669.49988584,0.0016242726256867782,12126307.554005815,710400000.0,1909.9755722179943
332,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,6,2,5,6,7,8,4,10,5,2,3,3,7,5,106293784.88118687,0.0,0.0,243636140.8550554,0.0,0.0,138003519.25219917,0.0,0.0,30437086.103021316,0.0,0.0,131678353.8716056,0.0004493604622696612,1123249.345728516,1037400000.0,42.10152279805075
333,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,3,5,6,6,3,1,0,6,1,1,2,1,0,1,1,7,213664639.9705635,0.0,0.0,90143923.5488522,0.0,0.0,81913987.91937247,0.0,0.0,14092235.304915495,0.0,0.0,135916699.87851343,0.00497254012219751,37721352.34948356,1031500000.0,2950.496445143931
334,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,3,1,3,5,6,7,6,0,3,2,4,1,0,7,6,126829027.92959374,0.0,0.0,243636140.8550554,0.0,0.0,61001668.01785916,0.0,0.0,25433787.6012514,0.0,0.0,112870566.07625808,0.006881733825784657,17724341.66068243,1682800000.0,687.6356186041842
335,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,4,10,7,5,1,2,1,2,4,5,4,1,4,2,9,265702120.8988421,0.0,0.0,157033933.49482566,0.0,0.0,77321537.45956363,0.0038996474936129934,4893337.570880873,31090263.039971214,0.0,0.0,135164662.1910261,0.002122030067455034,5264709.646407182,795000000.0,323.41904958446315
336,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,3,4,7,4,3,3,8,8,7,5,4,7,4,2,2,181420849.26579878,0.0,0.0,168612213.067232,0.0,0.0,144652201.88306257,0.0,0.0,41835047.90230821,0.0,0.0,108989767.21476665,0.004189283397308485,10329221.022846406,966500000.0,382.7569231279251
337,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,2,0,5,3,5,6,7,7,7,6,2,2,7,4,0,4,104000676.5449382,0.0,0.0,243636140.8550554,0.0,0.0,127775366.75848815,0.0,0.0,31487002.848771773,0.0,0.0,74243397.60498628,0.00045399644294541024,2687857.320223262,1203000000.0,165.42148976578014
338,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,2,4,4,0,7,6,6,7,1,4,6,7,4,4,0,1,102578836.07266891,0.0,0.0,259094268.1014499,0.0,0.0,94449453.00648144,0.0,0.0,45039276.5400175,0.0,0.0,62015940.60605301,0.0,0.0,1370500000.0,0.0
339,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,3,4,10,0,7,4,2,6,0,5,4,5,4,1,4,0,156636494.31099015,0.0,0.0,202787589.59060603,0.0,0.0,66629563.55863415,0.0,0.0,35474804.544331506,0.0,0.0,120577787.63446935,0.008092473471556809,61022932.35950435,710400000.0,4751.544129904023
340,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,2,1,6,7,3,4,0,4,2,0,7,3,7,6,6,7,181693838.44953766,0.0,0.0,106860238.4866137,0.0,0.0,51760044.33566119,0.0,0.0,44913465.97050338,0.0,0.0,155683100.12979275,0.0,0.0,1561600000.0,0.0
341,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,2,1,7,0,2,5,6,6,2,5,0,6,6,6,7,6,103162272.08375776,0.0,0.0,192522249.65849406,0.000467411686386844,2606432.5534748407,96197621.79801805,0.0,0.0,27984209.217288204,0.0,0.0,156671621.12146983,0.0,0.0,1262800000.0,137.81577109065603
342,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,4,8,3,5,7,5,8,4,0,2,2,3,0,1,5,198416409.22331852,0.0,0.0,235051160.5594048,0.0,0.0,71831046.38693634,0.0,0.0,25023341.241525624,0.00012521302046833484,180099.94735371802,120670157.35801552,0.06283628202999457,57702994.03601095,877900000.0,0.0
343,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,7,5,5,3,7,0,5,5,3,4,0,3,0,171870126.99832004,0.0,0.0,196636645.2808164,0.0,0.0,70656192.99188861,0.0,0.0,33753747.10973685,0.0,0.0,251928328.33366486,0.2440137006080868,221576802.2912849,722400000.0,0.0
344,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3,0,0,0,7,6,4,4,0,0,0,2,6,7,1,7,0.0,0.0,0.0,239458735.98520547,0.0,0.0,26403379.542306438,0.0,0.0,22801254.581362393,0.0001483108358355592,2007839.7397969908,133692142.82376754,0.0,0.0,748700000.0,173.16933582814107
345,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,3,2,1,4,4,2,1,0,4,0,2,3,2,5,7,122173820.17753592,0.0,0.0,170416126.33920276,0.0,0.0,57457252.09496951,0.007893051549029237,9852358.854563462,19991215.034953117,0.000836726820356546,3618136.171361097,176809655.72056162,0.02158951781511814,54093433.62224777,807000000.0,2432.8154527817082
346,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,2,4,7,3,5,1,6,1,5,3,2,7,0,2,7,171787464.3741322,0.0,0.0,163593231.7606583,0.0,0.0,92666736.39115658,0.0,0.0,33636602.5699037,1.7979875823283738e-05,202877.8698581536,275646051.2264238,0.026416575787765836,200802444.9302816,261300000.0,15799.111967798752
347,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,4,6,0,10,5,4,1,1,5,3,4,0,1,7,172031210.62315285,0.0,0.0,190475716.798502,0.00913373534663351,7815444.128068119,73635495.64465328,0.0,0.0,33753747.10973685,0.0,0.0,193913138.1370372,0.13364446673945934,123172280.33409718,710400000.0,0.0
348,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,1,1,7,1,9,2,5,2,1,7,3,2,7,115851949.22904456,0.0,0.0,171961349.59476706,0.0033212703781942436,7855859.176619638,112280141.21176554,0.0,0.0,29866412.39282967,0.0,0.0,159891527.8930224,0.018883729498872102,46758826.31072427,371400000.0,1990.508772182684
349,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,7,2,2,1,0,4,4,5,7,7,3,7,0,134576627.39671084,0.0,0.0,134992540.83473215,0.003175964481030972,2632735.8756638416,71737041.55862582,0.03366419597284344,15132149.243983813,49283477.94245806,0.0,0.0,79232000.72221279,0.0,0.0,556800000.0,0.0
350,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,2,5,3,0,0,6,1,3,6,5,7,4,2,7,2,148484900.1086324,0.0,0.0,74793545.69821829,0.010095742405472572,8748442.258113405,81239710.74584582,0.0,0.0,42449291.03101924,0.0,0.0,112159774.33398986,0.0,0.0,727400000.0,0.0
351,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,3,3,9,0,1,0,2,6,5,5,2,5,4,0,6,6,136598613.0637709,0.0,0.0,87686937.98652747,0.000733485920990466,5160258.462571671,108305326.2918388,0.0,0.0,31616946.684841547,1.5106110464133774e-05,180720.97703291188,231811134.72974786,0.018579927461467916,142268320.21878168,1140100000.0,11627.817890396445
352,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2,7,0,0,4,5,3,8,1,7,7,4,4,0,3,2,68139002.95605196,0.0,0.0,186050905.43448988,0.0,0.0,110149768.52261496,0.0,0.0,40558098.97898989,0.0,0.0,163902889.19589525,0.016896582946111665,103048312.73930274,966500000.0,6549.822268979737
353,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,3,7,7,0,0,1,3,7,2,2,5,5,10,7,5,0,154345864.93625224,0.0,0.0,98004031.57199892,0.001431593296612316,10281384.076880656,92262765.08401714,0.0,0.0,52687027.227343455,0.0,0.0,90595441.88119246,0.0,0.0,741100000.0,681.6920012226983
354,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2,2,0,3,3,3,3,2,2,7,5,5,0,1,2,4,82486364.32617709,0.0,0.0,159288152.54443237,0.0,0.0,86154139.88437144,0.0003803840238975303,1133290.0864035948,24162426.948826768,0.0,0.0,245964488.28570053,0.02573546805167477,155489732.2266118,758400000.0,9812.643184313112
355,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2,5,1,5,1,2,1,7,6,6,0,2,0,0,2,2,158676229.48838806,0.0,0.0,127408032.74099374,0.00045842870061904133,2580129.2312858356,122543499.59055614,0.0,0.0,9813561.156174883,0.00024134422674615129,2481480.936653105,275131907.93892807,0.03592608837991978,218058502.9256549,876000000.0,14072.201668729876
356,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,3,4,6,0,0,1,1,1,5,2,1,3,4,8,0,9,117299462.54481953,0.0,0.0,88671621.07906294,0.0015163910270788914,10874508.63434252,77200940.92981233,0.0,0.0,26152919.996159017,0.0,0.0,117957714.22171766,0.0,0.0,779400000.0,720.6969689632498
357,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,3,6,9,7,0,5,1,0,0,7,1,4,6,0,7,7,277818691.4282206,0.0,0.0,112325649.32430904,0.0010574016459554774,7673991.458137801,35319216.68364742,0.00028735208587719863,1097654.9453248645,31236270.758100286,0.0,0.0,131634772.38798405,0.004070583411372594,31529314.767830774,813700000.0,3098.990943668439
358,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,10,5,0,4,7,0,3,3,7,7,6,2,6,6,209158747.76915967,0.0,0.0,139728266.15522036,0.0028915032650505723,2507795.0952660805,50962397.12067895,0.0,0.0,52451265.1014088,0.0,0.0,124222840.01433477,0.0009537304141622847,877731.9266622846,1526400000.0,0.0
359,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,2,2,0,0,4,4,7,7,2,5,7,3,3,5,6,1,37255203.23710208,0.0,0.0,210318246.2323718,0.0,0.0,101234617.08095992,0.0,0.0,36785763.35688788,0.0,0.0,120550622.838325,0.0,0.0,1080100000.0,0.0
360,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,3,4,7,0,7,4,6,0,0,1,6,2,7,3,5,10,125788764.77143934,0.0,0.0,236400221.7149769,0.0,0.0,29954595.343479004,0.002537260621206493,9655307.716158316,40216072.72795172,0.0,0.0,185106273.50907344,0.00512254075547891,38070393.86390547,1480800000.0,3445.212519849644
361,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,4,0,3,2,1,1,5,5,2,2,0,0,2,4,82177854.37813279,0.0,0.0,140443794.73792514,0.0,0.0,90238695.89618078,0.0016443857393810915,4926179.427281731,15354529.609761287,1.888263808016722e-05,180720.97703291188,270342998.1231897,0.0340832600136106,207067629.63260758,371400000.0,13312.26870881996
362,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,2,6,1,3,10,0,4,7,7,5,7,0,2,1,8,144970731.54380167,0.0,0.0,157923303.39354035,0.0,0.0,115071648.08041006,0.0,0.0,27939401.706900492,0.0,0.0,204563822.7039118,0.038877567245330494,96604518.57540539,876000000.0,3603.221016982182
363,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,4,4,5,5,7,1,0,5,5,6,0,1,1,47847947.961454235,0.0,0.0,201702786.22359943,0.0,0.0,59903444.52010451,0.0,0.0,41775148.81066066,0.0,0.0,211407342.14482868,0.0631472340463406,160477370.94428575,1184300000.0,6133.729813387085
364,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,2,1,1,0,7,4,7,6,6,4,6,6,7,5,2,2,66507014.9338145,0.0,0.0,246921545.1114205,0.0,0.0,109326246.96952954,0.0,0.0,49328285.45284578,0.0,0.0,104190896.12482566,0.0,0.0,1779400000.0,0.0
365,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,8,3,4,4,6,6,4,0,5,1,3,3,1,1,234676063.8931626,0.0,0.0,200805772.16007388,0.0,0.0,63699598.27434066,0.0,0.0,28887426.50547571,0.0,0.0,157947072.41842,0.08043125342742435,71264176.27191883,333100000.0,0.0
366,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2,2,5,7,3,1,2,1,0,0,5,4,7,6,2,7,181186165.6944571,0.0,0.0,139121779.80099735,0.0,0.0,20299287.62732069,0.0,0.0,41835047.90230821,0.0,0.0,131834239.3165331,0.0,0.0,787400000.0,0.0
367,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,2,5,4,3,5,3,2,3,6,4,4,3,1,2,7,155514698.52491033,0.0,0.0,176150639.31065077,0.0,0.0,85190627.71842328,0.0,0.0,31845430.321649857,0.0,0.0,167907583.38778025,0.07230364794974134,65469292.93905501,1130400000.0,0.0
368,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,7,9,1,6,6,1,5,4,7,1,1,0,9,4,1,231982397.93393332,0.0,0.0,204079832.51039457,0.0,0.0,106337197.36717674,0.0,0.0,13991350.613317318,0.0002817040977600049,1133762.8390666244,137027918.2725515,0.0,0.0,978500000.0,43.11863431609425
369,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,4,4,4,6,0,5,1,7,0,2,1,2,1,6,3,3,182020969.65964568,0.0,0.0,109025878.99522795,0.0006057445443283542,4374221.129056702,62267437.976033404,0.0,0.0,20894579.35284727,0.0,0.0,118473193.28313744,0.0,0.0,1411100000.0,338.92831053704305
370,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,2,2,6,2,4,5,2,7,2,6,0,0,4,2,6,5,150937400.934666,0.0,0.0,179252535.04636943,0.0,0.0,104753225.25215748,0.0,0.0,10944612.450217092,0.00011135928844143011,1249417.0880520418,132826521.73834042,0.002352474464141191,14187700.318087867,1646200000.0,975.6565886110316
371,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,3,5,6,0,1,1,3,5,0,6,2,3,4,0,6,7,125797238.44921103,0.0,0.0,132125429.49855162,0.0004479474966546878,3160102.127653199,65941184.48239788,0.0,0.0,27841880.40487992,0.0,0.0,172819173.70894626,0.010192142531736602,78480987.93265563,912600000.0,6469.7693177510455
372,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,2,6,0,6,2,5,1,10,9,1,1,0,7,1,4,9,134996357.6629468,0.0,0.0,155337467.71585995,0.00010599716308321934,593124.5574618633,139476515.2745092,0.0,0.0,22572440.420133412,0.0001524157972298129,1502655.4847378086,169642343.79661962,0.007767870678753218,47256990.16980758,958900000.0,3112.400509607437
373,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,7,1,2,5,2,4,6,2,1,0,2,0,3,2,4,158247805.46284032,0.0,0.0,177568802.16796747,0.0,0.0,85077442.7104589,0.0,0.0,9339919.95931877,0.0004449325075066776,2007839.7397969908,122793118.16681238,0.009062101274368819,22455528.57685222,694800000.0,919.564829648569
374,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,4,1,1,7,6,1,0,6,5,1,3,4,6,2,2,123922014.83441225,0.0,0.0,216066944.14176592,0.0,0.0,67725342.97021803,0.0008593791313304131,1095779.411583878,26152919.996159017,0.0,0.0,110094911.34332341,0.0,0.0,1336200000.0,28.987634530303794
375,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,3,3,0,9,0,6,5,2,2,3,0,2,4,158496200.4885197,0.0,0.0,147378844.74942005,0.0,0.0,81595240.21518128,0.03300413476745958,14965676.656547124,25454732.81384579,0.0004263582604416313,611491.5196738828,268014103.26373237,0.22442407519438654,204738734.7731503,199900000.0,0.0
376,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,3,3,10,2,10,5,3,0,0,7,0,5,10,5,3,3,205147094.061418,0.0,0.0,261855698.06993467,0.0,0.0,64102453.546538234,0.007896982854881466,29880891.808215685,38493722.11856002,0.00024748064149237767,3311570.204014396,117046339.3640268,0.0006443222957991713,4753994.726982412,673800000.0,2257.7810229053657
377,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,2,9,0,7,6,6,7,2,1,5,3,3,0,1,6,128446235.06223166,0.0,0.0,259094268.1014499,0.0,0.0,89734451.95909594,0.0,0.0,32129000.278980844,0.0,0.0,326648828.21008366,0.042606591637533435,259961755.8950223,712100000.0,16503.36446742389
378,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,7,5,6,4,6,6,6,4,3,5,4,4,3,0,1,227292860.5414936,0.0,0.0,221323773.52859193,0.0,0.0,97560849.40717193,0.0,0.0,35656164.947120816,0.0,0.0,60290570.78910227,0.0008987209245393224,2246498.691457032,999100000.0,84.2030455961015
379,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,2,7,2,3,4,4,5,7,1,5,0,0,0,1,10,160540607.98897105,0.0,0.0,174367466.21609122,0.0,0.0,99660374.75735056,0.0,0.0,11068771.68625446,0.0,0.0,343378255.6176588,0.10152015366001606,258176468.60614443,978500000.0,9875.589990514822
380,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,6,2,2,1,8,0,0,4,5,3,3,1,6,0,106293784.88118687,0.0,0.0,176219108.39781916,0.003101106266299287,2599856.7229275885,56072282.6513696,0.06496765858092729,29668903.109063167,32129000.278980844,0.0,0.0,113286999.98367617,0.05099648752068611,46599927.668614805,928200000.0,0.0
381,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,3,3,9,0,3,6,3,5,6,6,1,6,0,0,1,6,136598613.0637709,0.0,0.0,185628313.09170392,0.0,0.0,111380131.5841473,0.0,0.0,20103318.651278503,6.286546988524012e-05,765970.3035243767,325592930.09518623,0.033933061609845175,258905857.78012487,876000000.0,20487.405718153947
382,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5,10,6,5,6,3,5,3,7,0,5,7,6,1,5,266985601.05038312,0.0,0.0,206773106.08795622,0.0,0.0,102198402.37754703,0.0,0.0,32817123.876289353,0.003180433373136536,4877722.169388859,119090378.34985356,0.0020435174168448723,1785287.2888778616,799400000.0,0.0
383,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,2,4,6,8,7,6,1,4,6,2,0,1,0,7,2,1,224067754.10697454,0.0,0.0,216066944.14176592,0.0,0.0,93339195.83627465,0.0,0.0,14383030.1477,0.0007992872273385588,8062229.838033759,112962349.39735946,0.0,0.0,704500000.0,528.8928876992998
384,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,4,2,5,1,2,1,7,2,6,0,3,0,1,1,2,156490049.99378717,0.0,0.0,127408032.74099374,0.003056191337460275,2580129.2312858356,104753225.25215748,0.0,0.0,11890822.890936233,0.002198356913789291,3437415.194328185,269495939.13148606,0.2086858120582108,189070792.8853252,535300000.0,0.0
385,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,3,4,2,5,0,0,6,0,5,2,0,2,4,0,7,6,156490049.99378717,0.0,0.0,81473916.45348352,0.0021368870608484076,15428813.01337864,55021520.85615872,0.0,0.0,18991930.644564785,9.17849843356819e-05,1290748.2511940121,170038905.87861013,0.009675577389962796,74892681.4630345,656500000.0,7143.8900023582755
386,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,5,4,3,4,6,0,0,0,5,6,2,6,1,6,6,167798331.6592725,0.0,0.0,128904282.88717857,0.0,0.0,38486546.703168124,0.02127405595700308,9688149.572559174,38024260.17829373,0.0,0.0,140117537.10199562,0.024486240422524997,22477753.91649825,1343800000.0,0.0
387,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,2,6,5,1,1,0,5,0,7,1,6,10,6,3,4,172810210.38505024,0.0,0.0,87474184.32840423,0.011484903496927563,9677071.88368381,69280335.38441503,0.0,0.0,45667800.78483886,0.00035013215768429587,540966.6140589145,122567126.94737372,0.0,0.0,1097400000.0,0.0
388,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,3,4,2,5,5,7,8,0,0,5,2,3,0,2,1,142347846.37033755,0.0,0.0,232281659.41558912,0.0,0.0,37285037.900559425,0.0,0.0,30437086.103021316,0.0,0.0,183676652.06146193,0.141604160692063,129320887.31393072,702800000.0,0.0
389,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2,6,1,3,10,6,4,0,0,10,3,8,2,1,7,144970731.54380167,0.0,0.0,260144380.8737554,0.0,0.0,26403379.542306438,0.0,0.0,57146041.18061806,0.0,0.0,199840758.0027694,0.10799324234814026,96604518.57540539,876000000.0,0.0
