,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
1660,53,291.04742901193777,1.5,0.39059281188038875,200.51985931173,1.5,0.49595947947506547,328.6325214750661,10.0,0.3306568130795933,76.89837066857888,1.0,0.3636653175486053,91.02840671813651,10.0,0.5263723411139365,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,Policy 0,dikesnet
1661,31,231.30717756964373,1.5,0.08212890769664216,319.41285075023563,1.5,0.2624914319914063,156.789930823009,1.0,0.08247422564933649,221.82720178265484,10.0,0.6141231579658629,115.38360304435236,1.0,0.8241383079566195,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661,Policy 0,dikesnet
1662,101,90.99364551183787,10.0,0.30220313526018094,235.66892635912563,10.0,0.4259244725960697,255.37804525991749,10.0,0.7088435643188298,82.42484150746476,10.0,0.8351875440923068,323.2319043815334,10.0,0.24823370837322353,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,Policy 0,dikesnet
1663,47,78.85879770799093,10.0,0.44244517924592386,242.20564231072828,1.5,0.5739949792061512,127.31149609959373,10.0,0.15187193950160988,159.62608804810392,10.0,0.6517853493412967,36.93394054849693,1.0,0.348855799041466,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,Policy 0,dikesnet
1664,119,104.49956563238547,1.0,0.7962425593077479,201.10318412590107,10.0,0.7389704370087509,88.80151261708362,1.5,0.08563854432306443,165.44195585892584,1.5,0.9267424057761893,172.60681563740545,1.5,0.27970276426534524,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,Policy 0,dikesnet
1665,101,332.0060736109215,1.0,0.0067103966503152005,267.91595097272386,10.0,0.029232189417299676,280.0703718477524,10.0,0.7455682106227214,52.639920986850655,1.5,0.3374689735916446,245.605042752653,1.0,0.2500756252027399,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,Policy 0,dikesnet
1666,67,175.29443498947978,10.0,0.4230069277661848,193.0603270848337,1.5,0.47296865888817663,308.62349278609895,1.0,0.14093161569050647,331.27110509332834,1.5,0.2459117918430639,334.39137426913885,1.0,0.8983933146658775,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,Policy 0,dikesnet
1667,127,314.0226968979033,1.0,0.5059563159609152,50.97133036624037,1.0,0.15965773311667814,326.71589774532606,1.5,0.709122259366238,345.3414410616639,1.0,0.6775578547957771,188.67490600342802,10.0,0.6732781822557178,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,Policy 0,dikesnet
1668,15,212.3789385209031,1.0,0.7900754232594406,232.64835609281718,1.5,0.6627272759418643,35.22445974803431,1.0,0.4835241998107878,330.3917908947882,10.0,0.5705554396709567,280.0745258732033,1.0,0.015111140874280176,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,Policy 0,dikesnet
1669,86,272.67988821233246,1.0,0.7549719000029954,44.496209124283,1.0,0.45403563815385994,286.55366079017716,1.5,0.4690335695062097,112.99230465246023,1.5,0.7888526186992457,225.09641868499884,1.5,0.009753947803525159,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,Policy 0,dikesnet
1670,14,61.37966732403524,1.0,0.6685887293309904,241.62822121785152,1.0,0.256491655012863,76.92312095916495,10.0,0.8656690506133705,46.11506752801726,10.0,0.39160325024441134,120.87384233103367,10.0,0.37559409566645496,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,Policy 0,dikesnet
1671,64,274.1879309709591,1.5,0.18535745493567743,184.73128014650658,1.5,0.3601226528030826,291.13323345627896,1.5,0.37360670491683484,343.6691603510434,1.5,0.8217494245597771,229.20606138269022,10.0,0.16844063853618763,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,Policy 0,dikesnet
1672,119,39.80602979700824,1.0,0.34701253332760906,81.3178058800969,10.0,0.27154539147674184,100.01297193346319,10.0,0.8848041201521523,232.73569689251053,10.0,0.3696891118990833,85.33544427856711,1.0,0.48837391288584686,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,Policy 0,dikesnet
1673,34,35.253707584955016,1.0,0.45031571223653516,112.36002993677201,1.5,0.35472136711379565,31.58499577314663,1.5,0.23725241082781878,204.8071747864039,10.0,0.24090934449754986,324.26994986990843,10.0,0.9918317327628289,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,Policy 0,dikesnet
1674,9,159.68573626135404,1.5,0.049281986251705844,135.00557484362037,1.0,0.18065538210734297,124.59990061575418,10.0,0.7122495977517096,209.77332801838662,1.5,0.17616740536634876,282.4581569352339,10.0,0.5642356790566254,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,Policy 0,dikesnet
1675,67,264.22771566577984,10.0,0.705781425284255,180.53814187672896,10.0,0.9970003426175812,255.001151412213,10.0,0.983373357357819,63.22373738193457,10.0,0.9379985687564034,335.36187442256414,1.5,0.06440408238512618,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,Policy 0,dikesnet
1676,131,184.9972252857172,1.5,0.33601313763092,228.36827925069394,1.0,0.2679434678304898,185.43594669076307,1.0,0.0012733239453388836,36.95776336984762,1.0,0.21871948460766094,138.1694190648769,1.0,0.8525051137413043,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,Policy 0,dikesnet
1677,26,334.918095887106,10.0,0.6072446833579493,286.3616946748906,10.0,0.21291267013466375,177.25793641874463,1.5,0.5302834849423076,83.1600698310827,1.5,0.39714475053107334,225.7837730118972,10.0,0.9070818412097719,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,Policy 0,dikesnet
1678,132,259.072431294984,1.0,0.06996168349190396,273.95108525058936,10.0,0.9802895890735804,263.0869223294003,10.0,0.6013256560693724,194.65586060993132,10.0,0.6850795362999267,56.50082166802819,1.5,0.022468274708112277,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,Policy 0,dikesnet
1679,25,295.0025092013916,1.0,0.5233218489112254,108.176360914039,1.5,0.43972131650434454,222.62684570021526,1.5,0.19527386214771245,293.6707457993752,1.0,0.03378394728350942,153.32873108081571,1.5,0.07311300134138461,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,Policy 0,dikesnet
1680,98,71.82366409948338,1.5,0.3240197412445423,138.91108646991256,1.0,0.5978932561743943,123.48668678538846,10.0,0.3871207016241583,258.74005735595745,1.0,0.5294116921871674,120.5948585539642,1.0,0.40909985379178115,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,Policy 0,dikesnet
1681,36,347.8091883674847,10.0,0.721528040303892,229.1848123787185,1.0,0.27421810189619306,344.790886872172,10.0,0.9061929972549538,108.55400445327552,1.0,0.003951826775406457,300.2813811158144,10.0,0.1726807798632119,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,Policy 0,dikesnet
1682,39,136.53178088930912,1.0,0.3890227971233304,136.06164186745804,1.5,0.20691106632740705,191.37745399335387,1.0,0.3859534015725152,298.43001293194624,10.0,0.36076720554042463,49.59416510861559,1.5,0.6009888488228039,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,Policy 0,dikesnet
1683,56,335.69948230303874,10.0,0.4021344065865629,309.7464769948053,1.5,0.9706175967423941,69.96191475551147,1.0,0.2130172268461706,57.608087797747885,1.0,0.4724600286733136,46.31298512636606,1.5,0.28421406779445,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,Policy 0,dikesnet
1684,53,150.84092744419792,10.0,0.36434218484294706,81.46915980952633,10.0,0.39067352342622963,280.73187608788476,10.0,0.6048826614852313,127.18887176366331,1.5,0.08757198998526888,186.71662341407063,10.0,0.9244880286020462,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,Policy 0,dikesnet
1685,64,106.54496047285912,1.0,0.022831240796644916,276.2951367853151,1.5,0.275532462406225,318.8738880051864,1.0,0.6095636280274237,206.09257533093287,1.5,0.8344016275374885,269.68219059638335,1.5,0.10230312180368947,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,Policy 0,dikesnet
1686,48,161.90094102013052,10.0,0.6884752679432183,339.7386528854454,1.5,0.22001351686288656,251.0833811507764,1.0,0.5309515306542218,80.57919836250278,1.5,0.02489941009612577,294.72560324589847,1.5,0.013248502442864367,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,Policy 0,dikesnet
1687,7,291.3046988750188,1.0,0.3927425171467651,53.90420437559939,1.5,0.3093618623777296,86.8830601548461,1.0,0.7125228918320644,79.5053713807653,1.5,0.8795034774119792,161.62526046606519,1.5,0.14735888090243346,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,Policy 0,dikesnet
1688,108,331.68490790594996,10.0,0.39433144463158304,162.3646367012714,1.0,0.599526071311594,155.1360643914178,1.5,0.6600560896527258,178.14196914642906,10.0,0.9474982353830077,278.19328711823107,1.0,0.40440797118549254,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,Policy 0,dikesnet
1689,124,296.5152994153717,10.0,0.35168404071187676,185.3361483473152,10.0,0.2042239254343753,122.83981409626186,1.5,0.38972179121020445,64.36116897817237,1.5,0.2213173461686657,85.1307582326567,1.0,0.8965289153495735,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,Policy 0,dikesnet
1690,95,303.91613985737126,1.0,0.441789703446652,266.66689446013186,10.0,0.2945897558401733,172.60459415983962,1.0,0.28343121582720937,323.28544557228764,1.5,0.4477140136963554,259.3644878203746,10.0,0.2921089018727969,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,Policy 0,dikesnet
1691,33,223.98510268048892,1.5,0.7981869497802906,314.7175910049845,1.5,0.8121211306983029,282.35024378548064,1.0,0.14962745226540863,121.75215729248477,1.5,0.01541253405212731,221.57474144925303,1.5,0.5963136760438095,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,Policy 0,dikesnet
1692,40,264.27278496807196,1.0,0.05021502285354203,112.4793280624205,1.5,0.9941531866406305,121.73275654956532,1.0,0.8759946145554657,166.88624922499062,10.0,0.2680104567068567,156.83887302729082,1.0,0.5540689281491534,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,Policy 0,dikesnet
1693,15,103.30269971526158,1.0,0.9580369232049056,213.22212563509194,1.5,0.3614608538327773,303.34715522488295,1.0,0.19312777476091098,245.56573087532072,10.0,0.8084407778302034,196.89560443206074,1.5,0.4232045495319311,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,Policy 0,dikesnet
1694,124,249.05525368185934,1.5,0.04739640675157337,284.15620348315184,10.0,0.8923600220053436,93.41763729348031,1.5,0.8735756862353163,338.3011743801461,1.5,0.742674498271465,171.17689241295489,1.0,0.18392542560048286,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694,Policy 0,dikesnet
1695,52,339.9857646160979,10.0,0.16877812936707348,282.5681001611925,1.5,0.18817495900433745,88.26370718799357,10.0,0.8606593396761237,212.98324874579288,10.0,0.5044166721096925,82.58699431938112,10.0,0.2566033790098424,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,Policy 0,dikesnet
1696,113,273.83493540774964,10.0,0.0037766089447926984,329.03815752903415,1.5,0.7122829285188581,205.64964133603965,10.0,0.9315333591864745,84.30081427599913,1.5,0.5808973689693508,177.3856155010411,10.0,0.35312566520622374,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,Policy 0,dikesnet
1697,73,134.21176629988963,1.5,0.8918751211344487,335.563580085289,10.0,0.33149278573006835,100.69609570623335,1.5,0.4525735797040037,146.38769216494,10.0,0.9201141218065743,346.1846501114625,10.0,0.10355480146894808,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697,Policy 0,dikesnet
1698,107,292.4579302879508,1.5,0.03283493877457147,277.178881983511,1.5,0.7861967054963382,200.22469211257476,10.0,0.18082850521129368,125.80784562252425,1.5,0.1668202410968948,144.46621485163783,1.5,0.48276581466919694,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,Policy 0,dikesnet
1699,122,288.5379655503318,10.0,0.5253447086970029,231.77819279567345,10.0,0.4621159011943055,287.8371823293641,10.0,0.23752977649292487,289.19198580065864,1.0,0.9494234915887679,215.0737569433109,1.0,0.42173144403808654,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,Policy 0,dikesnet
1700,27,243.0940845538112,1.0,0.7575730924873775,280.4293076163036,1.5,0.3673215414408401,224.19018402980598,1.0,0.12150602605271933,274.6578532483835,1.5,0.5096997801759255,309.380316483229,1.5,0.2183689460805584,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,Policy 0,dikesnet
1701,15,70.99620805153037,10.0,0.06417716901064072,254.39899193864235,10.0,0.49640654678299917,308.3628356115348,10.0,0.22361210737174866,332.12196817527746,1.5,0.20407723360654023,217.05240425468816,1.5,0.8519959052463721,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,Policy 0,dikesnet
1702,13,304.0983860907328,10.0,0.12202328125601111,41.012203039060914,10.0,0.2566107887227455,155.6268882414095,1.5,0.7108498788439411,346.425340904861,10.0,0.7410450375093881,315.18760797756397,1.5,0.14385120581378177,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,Policy 0,dikesnet
1703,39,176.11424857601583,10.0,0.25021197094742575,255.7318444070503,1.5,0.9853080517271564,119.26483403763008,1.0,0.7472975613616722,199.90211463527345,1.0,0.7917639087116197,254.322778815008,1.0,0.7660806370047855,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703,Policy 0,dikesnet
1704,119,137.27986402191686,1.5,0.12111317342613254,314.99250984969757,10.0,0.09301691725840004,74.23646596911922,1.5,0.0715060778907488,303.8725736942535,1.5,0.8691075967386852,129.29826465262553,1.5,0.04575437065864297,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,Policy 0,dikesnet
1705,67,332.72154302878425,10.0,0.48156679897009796,311.7661267591827,1.5,0.17672161166386421,285.53038987545904,10.0,0.8164003961639136,208.11304473621732,1.5,0.21115509107528446,238.65803512670195,10.0,0.7054488782606962,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,Policy 0,dikesnet
1706,95,45.171932230427004,1.5,0.8874219245129422,193.38894229427046,10.0,0.7775164692076186,44.192716558187634,10.0,0.9768843093064077,178.33249325221226,1.5,0.5021439831273077,99.21958481970263,1.5,0.38972435993911453,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,Policy 0,dikesnet
1707,91,185.81435075929397,1.0,0.7210444697024809,55.03435980720321,1.5,0.31189263310749393,236.5205562640905,10.0,0.5440494269259873,344.84404441363364,10.0,0.757891555369182,259.7108310395182,10.0,0.9922659259685411,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,Policy 0,dikesnet
1708,111,198.68531119684127,1.5,0.4584448315110658,164.5706606580523,10.0,0.12869899273671745,238.8251658775793,10.0,0.7044224960736022,281.7959943864147,10.0,0.40892321680061766,34.30942466961675,1.5,0.6619691897803799,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,Policy 0,dikesnet
1709,124,158.10516626155763,1.0,0.5372879992203244,122.7328958273546,1.5,0.1855300889349379,203.2111903290288,10.0,0.407435391060523,64.93073389933286,1.0,0.3403961648297698,224.13043425991856,1.0,0.07974610688566493,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,Policy 0,dikesnet
1710,63,105.62222418907372,1.5,0.2540922346042896,230.9393390700339,1.0,0.621102244321641,297.5633909392074,10.0,0.9151928102170999,216.7071527036703,1.0,0.49732251130643373,93.21061537811208,1.5,0.4223057393504788,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,Policy 0,dikesnet
1711,109,126.72595527994233,1.5,0.8010366090067649,127.2746550858866,1.5,0.8817921367999692,195.6759804648657,10.0,0.5129642288619901,216.3472936146155,10.0,0.7293526585133729,324.40993902313676,10.0,0.8977032678428364,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,Policy 0,dikesnet
1712,105,241.5855173762709,1.0,0.7862001895561205,303.30258954389,10.0,0.042096378276689966,269.8642412621296,1.5,0.6592438984933963,205.17376576482252,10.0,0.9198431577656155,167.83421712767438,10.0,0.7273957075316082,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,Policy 0,dikesnet
1713,6,247.15092455955562,1.0,0.340253162028508,284.99971592644005,1.5,0.11287696157072816,34.321393238656775,1.0,0.34965683859957786,94.50889635701508,1.5,0.4571737549610217,34.73991715465249,1.5,0.40158534254182715,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,Policy 0,dikesnet
1714,90,145.44379937025138,1.0,0.04648506999629172,286.18335006073994,10.0,0.17233454970408085,159.44384909855205,10.0,0.16535252372300605,271.9907603449627,1.5,0.6522641919599051,307.39175773386285,1.5,0.32602369449911556,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,Policy 0,dikesnet
1715,24,328.2827293988918,10.0,0.43420159653688906,193.7421360613891,10.0,0.5672898053272474,72.1503719298113,1.5,0.0030472362484593725,344.399037845124,10.0,0.6823113180973852,81.92659199734518,1.5,0.7821669291301869,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,Policy 0,dikesnet
1716,117,265.54528153598864,10.0,0.31018965824622574,223.1290682969743,10.0,0.022919215814579813,300.0494132320544,1.5,0.20448294159131025,171.80146046626425,10.0,0.9408930782004785,101.65783720184996,1.5,0.4151971191727392,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,Policy 0,dikesnet
1717,63,326.7433318768268,10.0,0.22838169435659625,256.968265797454,1.5,0.515790442379025,60.168654648539345,1.0,0.018195782220134828,333.8728245080599,10.0,0.03272238718499233,155.52980320007674,1.0,0.8230977199516369,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,Policy 0,dikesnet
1718,5,124.43507280799822,1.5,0.768053325005927,204.6810977448979,1.5,0.10689756854047629,340.37620226312197,1.5,0.1882633655310912,87.74327481725193,10.0,0.8457315834196869,58.60491558544763,10.0,0.11478425027010843,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718,Policy 0,dikesnet
1719,128,138.69709264446834,10.0,0.8158726735050164,285.0530743789658,10.0,0.9622149984315014,268.3818027690871,1.5,0.410663455905431,31.456140466486463,10.0,0.3127698973886734,170.64728153270403,10.0,0.06517250215878176,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,Policy 0,dikesnet
1720,11,94.17170914707386,10.0,0.6960195407242141,40.87797720696501,10.0,0.11996233100914226,321.923086838295,10.0,0.8175205726356213,342.8930669551807,1.0,0.5996437583173545,122.02196176066622,1.0,0.15147995000240003,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,Policy 0,dikesnet
1721,42,148.2940515975406,10.0,0.08559839348669505,166.55375892155595,1.0,0.5137063394415442,235.96568759421504,10.0,0.2904879254848795,340.07422205199424,1.0,0.32271694993648614,297.394066416615,10.0,0.13669561321227788,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,Policy 0,dikesnet
1722,117,98.40172581843453,1.5,0.8492507390780217,277.4669093774569,1.5,0.28686364098550204,307.1338003750249,1.0,0.6838487959925738,277.2368793483233,10.0,0.0395130128421417,343.7086732983248,1.0,0.19065058019915457,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,Policy 0,dikesnet
1723,13,82.20796608968598,1.5,0.8649480697196334,93.10990447481771,1.0,0.45549924449865314,178.18883283293007,10.0,0.15322792052920467,84.93442626647419,1.0,0.8461081439257657,208.19017379704383,10.0,0.5983307823775439,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,Policy 0,dikesnet
1724,93,340.1647336418058,10.0,0.16607202788492165,238.1457445604856,10.0,0.8582688591649171,260.908382645035,1.5,0.20625286633116313,34.54935943448205,1.0,0.251235043411829,82.12491075755312,1.5,0.8145127947901107,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,Policy 0,dikesnet
1725,66,255.1902334812678,10.0,0.8241354187449729,338.86529745691547,10.0,0.23897471896077405,54.870380769802516,1.0,0.9144159658388149,144.49599720786003,1.0,0.23516809803145958,70.18906395826924,1.5,0.7245526381078922,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725,Policy 0,dikesnet
1726,48,235.1299218230662,10.0,0.7419393945172652,182.52822775337802,1.5,0.15508748028817465,94.8185599987266,1.0,0.10448641410297793,93.4710495494069,1.0,0.6279059224388175,181.47622249151448,1.0,0.042875897694870393,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726,Policy 0,dikesnet
